"","minute","time","trial","team","X","process_effort_s","process_skill_use_s","process_workload_burnt","comms_total_words","comms_equity","triage_count","team_score","elapsed_ms","team_score_agg","critic_victim","noncritic_victim","BLUE_anger","BLUE_marking_skill","BLUE_mission_knowledge","BLUE_role","BLUE_anxiety","BLUE_gaming_experience","BLUE_sbsod","BLUE_rmie","BLUE_walking_skill","BLUE_transporting_skill","RED_anger","RED_marking_skill","RED_mission_knowledge","RED_role","RED_anxiety","RED_gaming_experience","RED_sbsod","RED_rmie","RED_walking_skill","RED_transporting_skill","GREEN_anger","GREEN_marking_skill","GREEN_mission_knowledge","GREEN_role","GREEN_anxiety","GREEN_gaming_experience","GREEN_sbsod","GREEN_rmie","GREEN_walking_skill","GREEN_transporting_skill","team_marking_skill_sd","team_rmie_mean","team_transporting_skill_sd","team_anger_sd","team_gaming_experience_sd","team_walking_skill_mean","team_transporting_skill_mean","team_mission_knowledge_mean","team_rmie_sd","team_anger_mean","team_sbsod_mean","team_sbsod_sd","team_gaming_experience_mean","team_mission_knowledge_sd","team_anxiety_mean","team_anxiety_sd","team_walking_skill_sd","team_marking_skill_mean","Blue","Green","Red","time.1","filename","study","condition.id","condition.agent.name","map.order","red_triage_time","red_idle_time","red_transport_time","red_walking_time","red_functional_delay","green_idle_time","green_transport_time","green_walking_time","green_functional_delay","blue_hammer_time","blue_idle_time","blue_transport_time","blue_walking_time","blue_functional_delay","concurrent_activity_time","concurrent_idle_time","red_score","green_score","blue_score","total_score","saved_type_A_victim","saved_type_B_victim","saved_type_C_victim","Trial_number","Team_number","team_functional_delay","team_idle_time","mission","lagcomms","diffcomms","cumidle","cumactive","cumdelay","cumeffort","cumskilluse","cumstrategy"
"1265",7,"00:07:00","T000720","TM000260",7,23.85,10.015,0.00557766666666667,806.833333333333,49.4166666666667,0.5,10,472200,100,0,10,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:07:02.099000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",9097,7261,20851,22791,0,3155,11466,45379,0,1748,14105,1601,42546,0,32406,305,0,10,0,10,1,0,1,"T000720","TM000260",0,24521,2,705,101.833333333333,305,133028,2382,102.416666666667,50.3083333333333,0.0295465
"1266",8,"00:08:00","T000720","TM000260",8,28.2166666666667,12.0616666666667,0.00270426666666667,941.5,52.3333333333333,0,200,532357,300,4,0,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:08:02.246000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",0,3020,26241,30739,0,966,30944,28090,0,0,1539,0,58461,0,54525,0,100,100,0,200,0,0,4,"T000720","TM000260",0,5525,2,806.833333333333,134.666666666667,305,187553,2382,130.633333333333,62.37,0.0322507666666667
"1267",9,"00:09:00","T000720","TM000260",9,25.55,15.0833333333333,0.0079,1068.83333333333,32.3166666666667,0,0,592557,300,0,0,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:09:02.372000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",0,12819,0,47181,0,14432,0,45568,0,8947,-2011,0,53064,0,32419,103,0,0,0,0,0,0,0,"T000720","TM000260",0,25240,2,941.5,127.333333333333,408,219972,2382,156.183333333333,77.4533333333333,0.0401507666666667
"1268",10,"00:10:00","T000720","TM000260",10,25.3,15.8366666666667,0.0080715,1152,26.6666666666667,0.5,50,652785,350,1,0,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:10:02.572000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",9000,13045,10214,27741,4725,6729,18565,34706,0,2151,4688,20453,32708,0,25046,715,0,0,50,50,0,0,1,"T000720","TM000260",4725,24462,2,1068.83333333333,83.1666666666667,1123,245018,7107,181.483333333333,93.29,0.0482222666666667
"1269",11,"00:11:00","T000720","TM000260",11,28.7833333333333,18.2766666666667,0.000304933333333333,1258.5,26.2,0,60,712953,410,1,10,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:11:02.867000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",0,3583,52288,4129,0,416,55540,4044,0,2202,156,0,57642,0,21623,1138,50,10,0,60,1,0,1,"T000720","TM000260",0,4155,2,1152,106.5,2261,266641,7107,210.266666666667,111.566666666667,0.0485272
"1270",12,"00:12:00","T000720","TM000260",12,24.0666666666667,12.1666666666667,0.012155,1355,41.6666666666667,0.333333333333333,0,773083,410,0,0,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:12:02.996000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",6001,7612,0,46387,0,9101,0,50899,0,1901,10554,0,47545,0,36364,1325,0,0,0,0,0,0,0,"T000720","TM000260",0,27267,2,1258.5,96.5,3586,303005,7107,234.333333333333,123.733333333333,0.0606822
"1271",13,"00:13:00","T000720","TM000260",13,25.25,17.3016666666667,0.0142,1462.16666666667,44.4333333333333,0.333333333333333,10,833256,420,0,10,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:13:03.105000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",5954,16334,11650,26062,10754,10940,1865,47195,0,3500,8130,15106,33264,0,25271,933,0,0,10,10,1,0,0,"T000720","TM000260",10754,35404,2,1355,107.166666666667,4519,328276,17861,259.583333333333,141.035,0.0748822
"1272",14,"00:14:00","T000720","TM000260",14,26.8833333333333,15.6,0.00697366666666667,1591.33333333333,30.8666666666667,0.333333333333333,130,893518,550,2,30,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:14:03.262000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",6001,12418,21908,19673,0,3463,12287,44250,0,851,2536,26357,30256,0,38411,0,60,10,60,130,0,3,2,"T000720","TM000260",0,18417,2,1462.16666666667,129.166666666666,4519,366687,17861,286.466666666667,156.635,0.0818558666666667
"1273",15,"00:15:00","T000720","TM000260",15,27.35,10.25,0.009805,1713,26.0666666666667,0.666666666666667,30,953656,580,0,30,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:15:03.526000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",12000,3410,8956,35634,0,3366,27753,28881,0,1100,3620,2700,52580,0,39966,0,20,10,0,30,2,1,0,"T000720","TM000260",0,10396,2,1591.33333333333,121.666666666667,4519,406653,17861,313.816666666667,166.885,0.0916608666666667
"1274",16,"00:16:00","T000720","TM000260",16,27.2666666666667,9.23833333333333,0.00349383333333333,1847.5,23.345,0.166666666666667,100,1013858,680,2,0,1,2.7,140,"Engineering_Specialist",1.75,4,3.87,0.694,0.231,2.06,1,1.91,140,"Medical_Specialist",1.75,4,5.8,0.778,0.149,2.05,1,3.1,130,"Transport_Specialist",4.5,4,3.73,0.778,0.178,2.95,0.495,0.75,0.424,0,0,0.186,2.35,137,0.0393,1,4.47,0.944,4,4.71,2.67,1.3,0.0341,2.57,"E000931","E000888","E000940","0 days 00:16:03.723000000","HSRData_TrialMessages_Trial-T000720_Team-TM000260_Member-na_CondBtwn-ASI-UAZ-TA1_CondWin-na_Vers-1.metadata","asist3",7,"UAZ","C-D",3000,4780,19653,32567,9288,1120,14601,44279,0,916,5516,0,53568,0,47539,101,50,50,0,100,0,0,2,"T000720","TM000260",9288,11416,2,1713,134.5,4620,454192,27149,341.083333333333,176.123333333333,0.0951547
"1275",4,"00:04:00","T000721","TM000261",4,25.35,12.4866666666667,0.00583833333333333,279.166666666667,83.3333333333333,0.166666666666667,70,291402,70,1,20,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:04:01.263000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",3000,8049,20502,28449,0,2690,14853,42457,0,1071,16737,0,42192,0,35529,0,50,20,0,70,1,1,1,"T000721","TM000261",0,27476,1,239,40.1666666666667,0,35529,0,25.35,12.4866666666667,0.00583833333333333
"1276",5,"00:05:00","T000721","TM000261",5,22.6166666666667,11.8483333333333,0.0101178333333333,328.5,104.9,0.333333333333333,0,351672,70,0,0,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:05:01.502000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",6002,7783,20323,25892,21225,7998,0,52002,0,4877,25380,0,29743,0,17891,1730,0,0,0,0,0,0,0,"T000721","TM000261",21225,41161,1,279.166666666667,49.3333333333333,1730,53420,21225,47.9666666666667,24.335,0.0159561666666667
"1277",6,"00:06:00","T000721","TM000261",6,25.25,13.8116666666667,0.00493633333333333,370.333333333333,121.5,0.166666666666667,60,411993,130,1,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:06:01.693000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",3001,2950,29303,24746,4078,17052,4852,38096,0,851,13393,0,45756,0,29676,119,50,10,0,60,0,1,1,"T000721","TM000261",4078,33395,1,328.5,41.8333333333333,1849,83096,25303,73.2166666666667,38.1466666666667,0.0208925
"1278",7,"00:07:00","T000721","TM000261",7,22.0166666666667,10.9166666666667,0.00703566666666667,424.666666666667,147.833333333333,0.333333333333333,60,472473,190,1,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:07:02.091000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",6001,10973,5754,37272,0,12354,7570,40076,0,1800,35552,0,22648,0,14739,4425,50,0,0,50,0,0,1,"T000721","TM000261",0,58879,1,370.333333333333,54.3333333333335,6274,97835,25303,95.2333333333333,49.0633333333333,0.0279281666666667
"1279",8,"00:08:00","T000721","TM000261",8,22.0166666666667,7.63666666666667,0.00591476666666667,488.5,179,0.333333333333333,60,532746,250,1,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:08:02.504000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",6302,7098,6579,40021,0,9024,12154,38822,0,4306,22123,0,33571,0,24157,2864,50,20,0,70,0,2,1,"T000721","TM000261",0,38245,1,424.666666666667,63.8333333333333,9138,121992,25303,117.25,56.7,0.0338429333333333
"1280",9,"00:09:00","T000721","TM000261",9,27.7833333333333,15.25,0.0102698333333333,556.833333333333,214.333333333333,0.166666666666667,10,592943,260,0,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:09:02.773000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",3001,9940,0,47059,25821,4010,17679,38311,0,0,6802,0,53198,0,40357,525,0,10,0,10,1,0,0,"T000721","TM000261",25821,20752,1,488.5,68.3333333333334,9663,162349,51124,145.033333333333,71.95,0.0441127666666667
"1281",10,"00:10:00","T000721","TM000261",10,20.25,7.95333333333333,0.0038105,626.833333333333,251,0.166666666666667,0,653168,260,0,0,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:10:02.946000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",3001,11038,11201,34760,38476,26129,0,33871,0,2550,11987,3176,42287,0,22899,4817,0,0,0,0,0,0,0,"T000721","TM000261",38476,49154,1,556.833333333333,70,14480,185248,89600,165.283333333333,79.9033333333333,0.0479232666666667
"1282",11,"00:11:00","T000721","TM000261",11,25.6166666666667,19.1,0.00149183333333333,709.833333333333,290.5,0,10,713512,270,0,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:11:03.256000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",0,10087,41875,8038,0,2424,38704,18872,0,3399,13626,10678,32297,0,28809,916,0,10,0,10,1,0,0,"T000721","TM000261",0,26137,1,626.833333333333,83.0000000000001,15396,214057,89600,190.9,99.0033333333333,0.0494151
"1283",12,"00:12:00","T000721","TM000261",12,20.4166666666667,6.85333333333333,0.00575726666666667,773,326,0.166666666666667,50,773632,320,1,0,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:12:03.526000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",3000,24192,7032,25776,42212,8475,0,51525,0,2650,15636,0,41714,0,17857,1626,50,0,0,50,0,0,1,"T000721","TM000261",42212,48303,1,709.833333333333,63.1666666666665,17022,231914,131812,211.316666666667,105.856666666667,0.0551723666666667
"1284",13,"00:13:00","T000721","TM000261",13,22.9166666666667,11.7566666666667,0.00364233333333333,860.666666666667,371,0.166666666666667,50,833792,370,1,0,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:13:03.653000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",3001,14952,11752,30295,5726,14225,0,45775,0,2551,13797,34452,9200,0,21336,3267,50,0,0,50,0,0,1,"T000721","TM000261",5726,42974,1,773,87.6666666666665,20289,253250,137538,234.233333333333,117.613333333333,0.0588147
"1285",14,"00:14:00","T000721","TM000261",14,27.7333333333333,21.5,0.00648783333333333,944.5,413.833333333333,0.333333333333333,10,894020,380,0,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:14:03.885000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",6050,6556,29172,18222,15913,16244,29825,13931,0,850,4242,16853,38055,0,15716,1023,0,0,10,10,0,1,0,"T000721","TM000261",15913,27042,1,860.666666666667,83.8333333333335,21312,268966,153451,261.966666666667,139.113333333333,0.0653025333333333
"1286",15,"00:15:00","T000721","TM000261",15,21.85,10.4303333333333,0.00193433333333333,1013.16666666667,450.166666666667,0,60,954299,440,1,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:15:04.032000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",0,2568,31930,25502,0,23509,19379,17112,0,1900,14913,0,43187,0,15915,1,50,10,0,60,1,0,1,"T000721","TM000261",0,40990,1,944.5,68.6666666666665,21313,284881,153451,283.816666666667,149.543666666667,0.0672368666666667
"1287",16,"00:16:00","T000721","TM000261",16,15.8,5.208,0.0033728,1076.6,474.2,0.2,0,1004466,440,0,0,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:16:04.308000000","HSRData_TrialMessages_Trial-T000721_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",3001,16109,4550,36340,0,60000,0,0,0,0,11347,0,48653,0,0,6640,0,0,0,0,0,0,0,"T000721","TM000261",0,87456,1,1013.16666666667,63.4333333333334,27953,284881,153451,299.616666666667,154.751666666667,0.0706096666666667
"1288",4,"00:04:00","T000722","TM000261",4,24.3,12.9733333333333,0.0101166666666667,278.166666666667,130.833333333333,0.166666666666667,60,291039,60,1,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:04:00.902000000","HSRData_TrialMessages_Trial-T000722_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",2999,19286,0,37715,0,0,32864,27136,0,3699,18900,0,37401,0,20805,0,0,60,0,60,1,0,1,"T000722","TM000261",0,38186,2,210.166666666667,68.0000000000001,0,20805,0,24.3,12.9733333333333,0.0101166666666667
"1289",5,"00:05:00","T000722","TM000261",5,25.8666666666667,22.3166666666667,0.00876,345.666666666667,166.166666666667,0.166666666666667,0,351309,60,0,0,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:05:01.113000000","HSRData_TrialMessages_Trial-T000722_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",3000,11513,0,45487,0,3195,53678,3127,0,4450,22547,0,33003,0,19921,307,0,0,0,0,0,0,1,"T000722","TM000261",0,37255,2,278.166666666667,67.5000000000001,307,40726,0,50.1666666666667,35.29,0.0188766666666667
"1290",6,"00:06:00","T000722","TM000261",6,22.6,17.9666666666667,0.00933533333333333,403,196.666666666667,0.333333333333333,60,411489,120,1,10,1,4.78,120,"Engineering_Specialist",1.25,3,5.73,0.694,0.271,4.63,1,3.87,120,"Medical_Specialist",2,3,5.53,0.722,0.239,3.53,1,2.58,130,"Transport_Specialist",1.75,4,5.27,0.727,0.187,2.47,0.9,0.715,0.881,0,0.471,0.232,3.54,123,0.0144,1,5.51,0.191,3.33,4.71,1.67,0.312,0.0344,3.74,"E000933","E000876","E000956","0 days 00:06:01.314000000","HSRData_TrialMessages_Trial-T000722_Team-TM000261_Member-na_CondBtwn-ASI-CMURI-TA1_CondWin-na_Vers-1.metadata","asist3",3,"CMURI","C-D",6048,13320,23400,17232,0,1820,35581,22599,0,6048,25656,7450,20846,0,13828,784,0,60,0,60,0,1,0,"T000722","TM000261",0,40796,2,345.666666666667,57.3333333333333,1091,54554,0,72.7666666666667,53.2566666666667,0.028212
